Date,AAN,ACHC,ACIW,ADNT,ATGE,ACM,ACC,AEO,AFG,AGCO,AHL,AKRX,ALE,ALEX,APY,ATI,AMCX,AN,ARW,ARRS,ASB,ASGN,ASH,ATO,ATR,AVNS,AVT,AYI,BBBY,BC,BCO,BDC,BID,BIG,BIO,BKH,BLKB,BMS,BOH,BRO,BXS,BYD,CABO,CAKE,CAR,CARS,CASY,CATY,CBSH,CBT,CC,CDK,CFR,CGNX,CHE,CHDN,CHFC,CHK,CIEN,CLB,CLGX,CLH,CLI,CMC,CMD,CMP,CNK,CNO,COHR,CONE,COR,CPE,CPT,CR,CREE,CRI,CRL,CRS,CRUS,CNX,CSL,CTLT,CUZ,CVLT,CXW,CW,CBRL,CY,DAN,DCI,DDS,DECK,DEI,DKS,DLPH,DLX,DNB,DNKN,DNOW,DO,DPZ,DRQ,DY,EAT,EGN,EHC,EME,ENR,ENS,EPC,EPR,ERI,ESL,ESV,EV,EVR,EWBC,EXEL,EXP,FAF,FDS,FHN,FICO,FII,FIVE,FLO,FR,FNB,FSLR,FULT,GATX,GEF,GEO,GGG,GHC,GME,GMED,GNTX,GNW,GPOR,GVA,GWR,HAE,HAIN,HWC,HCSG,HE,HELE,HIW,HNI,HOMB,HPT,HQY,HR,HRC,HUBB,ICUI,IDA,IART,IBKR,IBOC,IDCC,IDTI,IEX,INGR,INT,ISCA,ITT,JACK,JBGS,JBL,JHG,JBLU,JCOM,JKHY,JLL,JW.A,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,LAMR,LANC,LHO,LDOS,LGND,LECO,LFUS,LII,LITE,LIVN,RAMP,LM,LOGM,LPNT,LPT,LPX,LSI,LSTR,LW,LYV,MAN,MANH,MASI,MBFI,MCY,MD,MDP,MDR,MDRX,MDSO,MDU,MIK,MKSI,MKTX,MLHR,MMS,MNK,MOH,MPW,MPWR,MSA,MSM,MTDR,MTX,MTZ,MUR,MUSA,NATI,NAVI,NBR,NCR,NDSN,NEU,NFG,NJR,NNN,NTCT,NUS,NUVA,NVR,NVT,NWE,NYCB,NYT,OAS,ODFL,ODP,OFC,OGE,OGS,OHI,OII,OLLI,OLN,OI,ORI,OSK,OZK,PACW,PBF,PB,PBH,PBI,PCH,PDCO,PENN,PII,PLT,PNFP,PNM,POL,POOL,POST,PRAH,PRI,PTC,PTEN,PZZA,QEP,R,RBC,RGA,RGLD,RIG,RLGY,RNR,ROL,RPM,RRC,RS,RYN,SABR,SAFM,SAIC,SAM,SBH,SBNY,SBRA,SCI,SEIC,SF,SFM,SGMS,SIG,SIX,SKT,SKX,SLAB,SLGN,SLM,SM,SMG,SNH,SNV,SNX,SON,SPN,STE,STL,STLD,SWN,SWX,SXT,SYNA,SYNH,TCF,TCBI,TCO,TDC,TDS,TDY,TECD,TECH,TER,TEX,TFX,TGNA,THC,THG,THO,THS,TKR,TOL,TPH,TPX,TR,TREE,TRMB,TRMK,TRN,TTC,TUP,TXRH,TYL,UBSI,UE,UFS,UGI,ULTI,UMBF,UMPQ,UNFI,UTHR,UNIT,URBN,VAC,VC,VLY,VMI,VVV,VVC,VSM,VSAT,VSH,WRB,WAB,WAFD,WBS,WEN,WERN,WEX,WOR,WPX,WRI,WSM,WSO,WST,WTFC,WTR,WTW,WWD,WWE,WYND,X,Y,ZBRA
20170103.0,24085035.0,55541343.0,9855360.0,38221218.0,21173790.0,33673700.0,34181256.0,61578864.0,16425618.000000002,37899300.0,0.0,30063754.0,9992119.0,2863960.0,0.0,18989500.0,46802700.0,42784896.0,35667840.0,0.0,19920432.0,14055300.0,52957431.0,31866870.0,23682246.0,11361176.0,44173244.0,160006008.0,94482465.00000001,41459548.0,11424234.0,19852305.0,24779464.0,66022190.0,24820887.0,24737696.0,16267244.000000002,59987604.0,22063816.0,26233984.0,17228970.0,18897125.0,28024001.0,34937760.0,40827312.0,0.0,82560874.0,9603352.0,18152640.0,10637000.0,98025762.0,44060240.0,47897317.0,28801460.0,18602458.0,8234919.0,21286605.0,386141536.0,58246006.0,50888064.0,17316200.0,20839350.0,15283000.0,26569641.0,15117480.0,17765280.0,33846339.0,16683965.999999998,25251341.999999996,50014098.0,34973015.0,67168556.0,49821073.0,24805040.000000004,27528340.0,48980196.0,30772713.0,10054206.0,50768733.0,101398711.0,31913810.999999996,23687100.0,13466013.0,16878040.0,44750493.0,26100885.0,63777747.0,60736277.0,24050824.0,29165160.0,34100820.0,66769110.0,21986496.0,124473583.99999999,134517397.0,21563898.0,0.0,88992392.0,20666520.0,52700339.99999999,123404672.0,23085580.0,52359445.0,86599806.0,0.0,44422113.0,16186374.0,46724262.0,14299158.0,46192500.0,17625900.0,8357910.0,0.0,134724918.0,41636784.0,20975041.0,36393489.0,73134450.0,38128751.0,25303680.000000004,49291590.0,38364768.0,24066045.0,21151440.0,100329679.99999999,38312225.0,19928915.0,42129396.0,89377392.0,15359731.999999998,40847625.0,8285046.0,18854802.0,19612152.0,14281680.0,40054382.379999995,24720588.0,47170560.0,41143518.0,152887830.0,14329791.0,44800470.0,13828320.0,42048576.0,47493725.0,19523296.0,13361390.0,17613050.0,35067240.0,13908744.0,17392365.0,20805960.0,16686887.999999998,15036840.0,31097046.000000004,31668606.0,17958400.0,10468604.0,30375188.000000004,19257915.0,8809562.0,29934078.0,0.0,33347088.0,39178230.0,19702020.0,5233074.0,17740132.0,84266620.0,0.0,47455704.0,0.0,141737656.0,24103536.0,18828573.0,41693704.0,0.0,31013465.999999996,19338312.0,39418750.0,7192584.0,22354020.0,16923870.0,39933000.0,24041910.0,12334221.0,0.0,56858250.0,26168250.0,28517060.0,12214789.999999998,55737363.0,44398190.0,4640768.0,7228872.0,44961345.0,22234818.0,0.0,30036341.0,24209514.0,29183058.000000004,35032139.0,72693540.0,32515580.0,74278270.0,33680795.0,29211160.000000004,0.0,5717520.0,30538320.0,29993370.0,33027111.0,47016488.0,17972371.0,35963200.0,56145284.99999999,13715868.0,47262152.0,17042988.0,17727584.0,115332035.0,66424805.00000001,24637863.0,35423596.0,9181737.0,74561960.0,34583895.0,13958244.0,108250229.99999999,90475560.0,29381040.0,8681482.0,42977984.0,75938832.12,26307480.0,25829577.0,13605755.0,26350434.0,25781312.0,39688432.0,17771725.0,21463320.0,39153488.0,61709626.0,0.0,13656926.0,46524120.0,6224680.0,136423144.0,33962931.0,36203071.800000004,35770150.0,33769212.0,8997000.0,53373064.0,37486617.0,14779775.0,43217854.0,35130585.0,27137178.0,61725130.00000001,49405000.0,35415534.0,52746500.0,19575187.0,25213506.0,39381473.28,8565100.0,68505528.0,14054144.0,74988004.0,4733925.0,11804706.0,21293614.0,13397020.0,23825200.0,70935920.0,15968708.0,21156873.0,66014256.0,100892576.0,37084320.0,65132010.0,56680704.0,14162735.999999998,74454609.0,52733436.0,297532305.0,25729400.0,26456392.0,15984261.999999998,44688760.0,343200562.0,20432472.0,10288719.0,36524592.0,55424432.0,18997542.0,24264960.0,48530746.0,61794148.0,8550750.0,46494960.0,34028910.0,20963970.0,54271853.99999999,9266600.0,117516944.99999999,26979414.0,13100064.0,28566253.0,13570329.999999998,11922310.0,61040513.99999999,173361210.0,31650063.0,30748374.0,39513096.0,21085200.0,19472283.0,53942563.99999999,34205868.0,17624628.0,87779909.99999999,233198300.00000003,17754870.0,14138708.000000002,31990292.0,28325655.0,34539500.0,26113050.0,16141302.000000002,41571334.0,24638628.0,15946400.0,22863232.0,21159597.0,41003388.0,42135384.0,71038296.0,29794968.0,39691960.0,20426913.0,81529470.0,40383134.0,40613452.0,65532544.0,24460216.0,53343359.99999999,2782305.0,0.0,51389379.0,9347832.0,48016864.0,40159710.0,40041664.0,43938594.0,33065468.000000004,48800176.0,11137261.0,16389605.000000002,32911616.0,62204646.0,15156299.0,18354828.0,15476240.000000002,92801555.0,19123419.0,91038732.0,14754739.999999998,23966334.0,0.0,19186944.0,16007879.999999998,0.0,24691128.0,33106360.0,12013876.0,21958713.0,80531791.0,17384064.0,52080640.0,56020228.0,20695386.0,28935472.0,36688652.0,94838346.0,14034016.0,81673856.0,28478825.999999996,0.0,21208067.0,21718112.0,0.0,14471120.000000002,10701960.0,73601874.0,524223584.99999994,16873488.0,33482250.0
20170104.0,18789540.000000004,84027728.0,9891376.0,46321464.0,25631650.0,63951278.99999999,64792638.0,76953492.0,26820500.0,94015779.0,0.0,58969218.00000001,13586520.0,5500656.0,0.0,28638620.0,86153067.0,68148210.0,53341091.99999999,0.0,22381400.0,15593895.000000002,76893840.0,47102789.0,29981892.0,15260366.0,87143462.0,181747072.0,133959584.0,51040080.0,11438790.0,26079166.0,37305324.0,51718140.0,28631940.0,36670417.0,16845897.0,54231928.0,18432352.0,42189798.0,22589136.0,35063570.0,37789378.0,53046195.0,55266330.00000001,0.0,63463257.0,14147625.0,27681916.0,19325700.0,742247739.0,38671192.0,44179776.0,35417600.0,21159023.0,15041169.0,14982016.0,337612800.0,50021806.0,52850400.0,18386496.0,30997890.0,17734220.0,23499608.0,12774632.999999998,26563285.000000004,29584541.0,21859968.0,31361310.0,53566780.0,40028586.0,64839236.0,53654079.99999999,25869479.999999996,30651145.0,73076742.0,59672435.99999999,9446956.0,42821730.0,92067081.0,36850800.0,20176628.0,36784589.0,21012400.0,26278175.0,54469725.0,83829618.0,43395794.0,44844195.0,25872552.0,34743604.0,53197236.0,30397431.0,127571752.00000001,167361870.0,22489021.999999996,0.0,92799030.0,24074400.0,61384995.0,108187656.0,26863275.0,59026968.0,73911152.0,0.0,58882717.0,22916713.999999996,25057031.0,17916358.0,37482345.0,31114872.0,7196019.999999999,0.0,82187671.0,29724096.0,19822560.0,37130496.0,70667640.0,50022375.0,27760269.0,93880863.0,40543032.0,28529295.0,26774760.0,92028573.0,41880996.0,22265130.0,33535764.0,84690345.0,15792175.0,31509483.0,17534055.0,21811506.0,31784340.0,16732523.999999998,47307599.7,21629353.0,69631776.0,23530576.0,85964372.0,15246224.0,99595958.0,16725877.0,51194740.0,40885074.0,13102200.0,22042468.0,26224880.0,48339170.0,13890953.0,18802880.0,29634918.0,14233934.0,21822738.0,40414068.0,37658568.0,11623635.0,16710856.0,34939944.0,26712675.0,10445007.0,43241404.0,0.0,27246071.0,57871584.0,15773472.0,6773956.000000001,45593520.0,80749370.0,0.0,41214394.0,0.0,124803764.99999999,28647773.999999996,28579764.0,48614593.0,0.0,54776632.0,25073234.999999996,36048110.0,9850968.0,21581216.0,27916108.999999996,59019189.00000001,55556448.0,11740792.0,0.0,56802419.0,82776775.0,31820223.0,25355761.0,34217980.0,40946400.0,12587083.0,11418624.0,49506276.0,17355000.0,0.0,43972918.0,19839050.0,33208835.000000004,45438240.0,61163356.0,24720561.0,58427852.0,31436916.0,29573324.0,0.0,8558970.0,49380463.0,32150400.0,41201082.0,31519747.999999996,13783980.0,33327920.0,41304730.0,17257268.0,48407088.0,19430928.0,19065240.0,83327454.0,91347056.0,46220007.99999999,29464472.0,14133145.0,40638670.0,31860682.0,16409120.000000002,28988145.0,70474160.0,30149496.0,19137690.0,41555661.0,104359582.39999999,33835200.0,41031880.0,16558344.0,21745692.0,23227677.0,58901311.0,15854840.0,28335680.0,39362310.0,37772325.0,0.0,27159720.0,64677327.0,6754940.0,126081303.99999999,51311572.00000001,29692971.840000004,27142434.0,28124466.0,20880125.0,88512768.0,29124633.0,21344400.0,41717379.0,33036082.999999996,50046322.0,65191565.99999999,62486310.0,34255938.0,83498655.0,34658819.0,24183002.0,30006757.82,11732006.0,45235050.0,18244864.0,58456853.0,6920028.0,15064055.999999998,22665580.000000004,10732106.0,32668140.0,122412096.0,25993280.0,27047790.0,55976380.0,161157641.0,34892976.0,39241631.0,42373800.0,23382476.999999996,55434114.0,48133698.0,136975065.0,27082598.0,31189104.0,17361344.0,53887760.0,147159688.0,27863761.0,18299490.0,69807117.0,44310240.0,27115375.0,16737930.0,62360920.0,52208892.0,8359540.0,49858480.0,30629258.999999996,30927078.0,44146799.0,21393000.0,92914500.0,53939896.0,35445975.0,35631193.0,13626900.000000002,12989340.0,61179075.0,101323200.00000001,33331770.0,34192400.0,34804224.0,35879616.0,22120035.0,64101919.99999999,34543160.0,20271614.0,138311930.0,140612924.0,26021990.0,15478259.999999998,18475500.0,20702015.0,24748192.000000004,34694520.0,20955180.0,47129984.0,20082882.0,26898376.0,26033344.0,25046600.0,61185515.99999999,35804294.0,52432364.0,39915480.0,78651300.0,22772716.0,75303984.0,38425914.0,50869040.0,91913811.0,22308928.0,80876974.0,3490422.0,0.0,42580653.0,9644588.0,52336900.0,37758795.0,33912302.0,44783875.0,37458855.0,38925453.0,11230556.0,15541695.000000002,46374258.0,67690770.0,17653080.0,31889516.0,25710516.0,95728067.99999999,20129298.0,81577087.0,54449390.0,38142559.0,0.0,11061156.0,15265170.0,0.0,32385600.0,21490176.0,15265772.0,28670425.0,91900215.0,13373427.999999998,29722542.0,36136368.0,18510025.0,25585476.0,45036768.0,83867434.0,19486341.0,73193301.0,32635008.0,0.0,18268937.0,23600010.0,0.0,21894799.999999996,11319928.0,96231330.0,769862260.0,34341426.0,40312296.0
20170105.0,15638270.0,42431087.99999999,8503356.0,38778442.0,15302775.0,38888707.0,31053600.0,113110272.0,16601184.0,65620476.0,0.0,30242246.000000004,8579529.0,2327800.0,0.0,29305386.0,54021750.0,73116936.0,51347592.0,0.0,16914992.0,17151148.0,70399840.0,28156194.0,25254504.0,6756852.0,69782991.0,102404148.0,86664530.0,35393554.0,6765325.0,18623143.0,14608604.999999998,81763180.0,34099562.0,14836209.0,14107049.0,29941316.0,12104761.999999998,29277830.0,25143678.0,19025076.0,70514142.0,71234394.0,54169460.00000001,0.0,70380080.0,11985143.999999998,21435708.0,15616426.0,172612036.0,27025626.0,57541176.0,27812642.0,12768288.0,8625378.0,17395653.0,389760556.0,56497500.0,71929420.0,18313832.0,29010440.0,30021837.0,29004032.0,6841257.0,17793625.0,35535648.0,15256488.000000002,25878317.999999996,62936510.0,39697005.0,60574305.0,72135020.0,28410326.0,23733930.0,109147610.0,71174760.0,8552082.0,46980648.0,61481090.0,38769990.0,19593960.0,28277639.0,14883105.0,29306592.0,26027904.0,55926005.0,45868416.0,36544594.0,38140165.0,113808084.0,43877790.0,22583344.0,138727950.0,133594672.0,23832589.999999996,0.0,111703312.0,19446795.0,65813642.99999999,76668363.0,31889840.0,49487160.0,126569163.00000001,0.0,39649815.0,20048836.0,50883225.0,10655676.0,69466968.0,25078365.0,3631364.9999999995,0.0,148936120.0,37063260.0,26090127.0,36990943.0,52635886.0,39831946.0,22829716.0,47849364.0,32268772.0,18262530.0,16949826.0,87563385.0,61970399.99999999,21543340.0,26500460.0,66232012.00000001,10530916.0,32809550.0,9710794.0,24095904.0,27347670.0,32930780.0,61758871.16,15132528.0,33083912.000000004,15657800.0,89997765.0,12970958.0,45334224.0,9151002.0,83661316.0,22547962.0,9141855.0,35319030.0,34173825.0,50060164.0,13857536.0,12490137.0,27678720.0,14281156.0,21372933.0,45565264.0,30032910.0,8752590.0,16752765.999999998,17073960.0,20532903.0,8894624.0,29581440.0,0.0,32370070.0,57058848.0,22217768.0,6182171.0,33489548.0,67415674.0,0.0,40730288.0,0.0,103265990.0,40255110.0,29422619.999999996,117589576.0,0.0,40532960.0,43763280.0,29165200.0,3504680.0,21639519.0,33530610.0,194353965.0,44139480.0,8743040.0,0.0,47453302.0,32926605.0,33368130.0,12900421.0,38020104.0,21285120.0,26333829.0,6917672.0,30156216.0,15331195.000000002,0.0,28713531.999999996,12513799.0,37288196.0,55849730.00000001,38903848.0,21029250.0,56147140.0,23828896.0,26089728.0,0.0,7126140.0,37629144.0,56286032.0,27542655.0,48856041.0,17781120.0,36912850.0,37687056.0,12562684.0,36451584.0,11226825.0,15730076.0,67470522.0,64358859.0,25664865.0,18739839.0,7210574.999999999,55657994.0,28165445.0,7955133.000000001,35863720.0,73675854.0,25737500.0,18562509.0,28875936.0,84135774.55999999,26790195.0,50720572.0,11620000.0,15340112.0,20760300.0,59806529.99999999,14287710.0,23643650.0,45343507.0,40883480.0,0.0,14847970.0,58040738.0,4820882.0,129673523.0,34527918.0,26494063.5,29378976.0,51488845.0,11259464.0,53188150.0,75509920.0,22526800.0,34874831.0,29231184.0,19697039.999999996,84956819.99999999,44866800.0,29067876.0,92526174.0,27927059.999999996,14489955.0,32983025.72,8149680.0,35471100.0,33535632.000000004,65472364.0,5670000.0,9080119.0,22605462.0,12469614.0,29018880.0,59150133.0,18989430.0,20453692.0,52485251.0,90969465.0,23874804.0,77344736.0,36542940.0,20508308.0,48372714.0,62817084.0,221368202.0,26330730.0,20287817.0,35036151.0,100917100.0,175202376.0,27182757.0,20764290.0,47200926.0,41270892.0,24354612.0,14003925.0,57772082.0,62419038.0,11444458.000000002,30566334.0,26323852.0,22900608.0,57875820.0,21409200.0,224224440.00000003,49101399.0,33291648.0,37376040.0,10432730.0,16919148.0,44758170.0,74986210.0,25262219.0,35791718.0,38720295.0,26437166.0,27978312.0,43436708.0,19438546.0,17334324.0,126949260.0,169117968.0,11399476.0,20110500.0,16541658.0,16437500.0,23002028.0,25488880.0,22231840.0,41027818.0,25672709.0,15321312.0,14847074.999999998,14567072.0,39921550.0,54040740.0,43326912.0,44230365.0,41949860.0,15721965.0,50159759.0,45766430.0,28104284.999999996,43640775.0,35232516.0,61007100.0,1995400.0,0.0,43158595.0,10768242.0,49279708.0,36369327.0,31941774.0,37712304.0,44243178.0,21962556.0,9117773.0,14692366.0,57072057.0,34993181.0,21985400.0,24498720.0,12457234.0,80545868.99999999,16017859.0,109925816.0,21614700.0,28512618.0,0.0,13381420.0,16979725.0,0.0,17798305.0,20344717.0,11909624.0,21610384.0,44610020.0,16894899.0,24234674.0,51253549.0,20832330.0,34452616.0,47505185.0,126314045.0,18375876.0,77532944.0,23082290.0,0.0,30376007.999999996,12177880.0,0.0,18166928.0,11065736.0,70073472.0,541912914.0,23526945.0,41239350.0
20170106.0,21126280.0,55396800.0,6480978.0,62223570.0,13888665.0,22630704.0,26696824.0,132623933.0,11935032.0,33075702.0,0.0,27973275.0,17077137.0,3281040.0,0.0,31600415.999999996,44956618.0,56364567.0,32327504.000000004,0.0,15847455.0,14355680.0,22364964.0,35847310.0,20047692.0,8705985.0,41500434.0,143481530.0,52222807.0,38503520.0,10243595.0,14282190.0,14446432.0,53534460.0,23570007.0,11808160.0,9807075.0,23589760.0,12347424.0,34505472.0,14105590.0,41801676.0,68147424.0,62445920.0,33085788.0,0.0,50180991.0,8793360.0,21581170.0,8760780.0,62965877.00000001,32683857.0,74816784.0,21486704.0,22652892.0,33421509.0,21659715.0,278758959.0,78182940.0,47617888.0,46154917.99999999,19074480.0,18443178.0,58846656.0,7690992.0,24276270.000000004,22095335.999999996,17428488.0,27210978.0,72830476.0,34609960.0,48181490.0,61276215.0,16424458.0,15383192.0,71881535.0,35872354.0,10528122.0,53698909.0,47565189.0,31173879.0,16082304.0,25648668.0,8128330.0,27689769.0,20448010.0,91401180.00000001,53873186.99999999,23211615.0,26257306.000000004,51344804.0,31365243.0,18733010.0,112714497.0,95064456.0,39913960.0,0.0,109114238.0,27191142.000000004,38898130.0,87611905.0,20722350.0,32837358.0,97553162.0,0.0,45416380.0,25456439.999999996,19142253.0,18201160.0,23554395.0,23664264.0,3645360.0000000005,0.0,165587774.0,26534484.0,20750225.999999996,30251496.000000004,82289848.0,46099032.0,27548782.0,49322525.0,35237160.0,28736154.0,17661924.0,51723384.0,28308118.000000004,20885040.0,23844808.0,42562968.0,9900249.0,31441086.0,8568948.0,10813560.0,15764868.0,21674764.0,46533150.8,11553710.0,47192292.0,11344442.0,55386430.0,16362901.999999998,53607060.00000001,8429301.0,63695832.00000001,22986590.0,10816768.0,14684463.0,78158130.0,22602300.0,14639050.0,7821275.0,33301223.999999996,12518324.0,18284060.0,65237160.0,22476444.0,121896684.0,15666410.0,21801632.0,25259091.0,8263664.0,35535584.0,0.0,14434200.0,43294461.0,19185552.0,5222230.0,31263843.0,72345320.0,0.0,29153620.000000004,0.0,167743903.0,31929956.0,25616072.0,70614940.0,0.0,57963748.0,20733826.0,36800040.0,4924071.0,13268662.0,28821940.000000004,76980780.0,56432792.0,7669136.000000001,0.0,51704940.0,27343701.0,22557968.0,13026081.0,38003872.0,26966589.999999996,22726720.0,5568498.0,26164800.0,11038056.0,0.0,31529124.0,14233004.999999998,29554237.999999996,24422960.0,48673440.0,13161840.0,43847808.0,30802866.0,30876216.0,0.0,5172517.0,30112704.0,18418225.0,24815988.0,23580002.0,14208268.0,21023832.0,32869876.0,17615456.0,71383752.0,15959435.0,15800331.0,78344300.0,45523566.0,22007458.0,22066324.0,4401420.0,30190368.0,23598435.0,12118909.999999998,21566405.0,43845480.0,20152106.0,18440799.0,33356578.0,109305038.78999999,39586976.0,30141102.0,8357916.000000001,15008197.0,19405061.0,48115296.0,9085120.0,26691300.0,33623712.0,39267540.0,0.0,14451250.0,32924768.0,4171718.0000000005,86420702.0,46539940.0,14529445.840000002,24269063.0,31964544.0,12420950.0,65925484.0,52407810.0,13938925.0,19192064.0,19977375.0,20476808.0,49510256.0,53151416.0,32349620.0,53217056.0,25482651.999999996,12108420.0,46452300.95,5973396.0,32873686.0,29474514.0,63408463.99999999,4935466.0,6709056.0,15197936.000000002,14170200.0,32377578.0,64090383.0,20476400.0,19888600.0,47695125.0,88581815.0,37714568.0,69394512.0,39921440.0,15490860.0,35673480.0,38153640.0,137416626.0,40400304.0,43395968.0,13268718.0,55950158.0,84388500.0,29965671.0,7635420.0,36989715.0,55934658.0,31012740.0,13039735.0,45766735.0,60240216.0,6356771.0,30248190.0,15381094.0,24047958.0,45534389.0,17178085.0,92715354.0,32037950.0,21420057.999999996,35540097.0,10515680.0,12968844.0,46444068.0,49691574.00000001,31128544.0,22393683.0,33021538.0,24816916.0,13903822.0,32763750.0,29094583.999999996,17634648.0,95861384.0,113465450.0,17062220.0,7473445.0,19958200.0,17995770.0,29590110.0,23118410.0,13497659.999999998,28816125.0,12533248.0,11255598.0,18404106.0,16947282.0,59108940.0,47313720.0,91969614.0,29714100.0,40880280.0,18591667.0,42575400.0,44843469.0,61373849.99999999,56938455.0,24021690.0,123481020.0,3279276.0,0.0,28908868.0,9114000.0,68338980.0,32800410.0,23174580.0,54537665.0,30991563.0,18330282.0,12584413.0,12983142.0,31098424.0,39650076.0,26082430.0,36163680.0,13087584.0,71995704.0,15824288.0,126559752.00000001,20692760.0,19423860.0,0.0,22582640.0,5450446.0,0.0,18840648.0,15278435.999999998,9026820.0,17889651.0,32788680.0,13075857.0,20581082.0,58335480.0,16927976.0,22044960.0,29465168.0,163313673.0,15483384.0,40405510.0,20311010.0,0.0,39384912.0,18860276.0,0.0,16097664.000000002,5986224.0,52160295.0,408078048.0,18754008.0,26501467.999999996
20170109.0,20560478.0,71771212.0,8297139.0,20724340.0,32811900.0,28726719.0,23936160.0,96775151.0,12180582.0,62405802.0,0.0,26387760.0,11440752.0,2817535.0,0.0,21506954.999999996,60435370.0,29995490.0,37979190.0,0.0,22712800.0,14777820.0,36069408.0,22075235.0,26583546.0,8241585.0,25638528.0,951310824.0,55940663.99999999,101081550.0,7293356.000000001,27528000.000000004,23603593.0,55179789.0,26900664.0,21158501.0,14788704.999999998,21021825.0,15790794.0,25444032.0,12644232.0,50692191.0,29583225.0,31141000.0,42005530.0,0.0,57713072.0,8597648.0,22021573.0,11521836.0,82638240.0,35625810.0,49930104.0,37578002.0,30942911.999999996,16582563.0,24563568.0,279181686.0,46708171.0,31358854.0,27200879.999999996,28979468.0,14286884.0,108589350.0,14476719.000000002,28578000.0,26489108.000000004,14433804.0,45805725.0,49512907.0,33290880.0,69514902.0,25804617.0,22000904.0,23839131.0,39287250.0,29249739.999999996,12992832.0,46797152.0,70732350.0,31595010.0,17601831.0,14038048.0,13303520.0,34111714.0,15680784.0,61566445.99999999,44955780.0,30562590.0,15864093.0,28505250.0,46113624.0,19651167.0,107392944.0,164660958.0,21978385.0,0.0,40706952.0,25469145.0,41495930.0,76925378.0,39671090.0,67483105.0,67126500.0,0.0,123377358.0,33927190.0,18292630.0,14212836.0,25664256.0,20482561.0,14346710.000000002,0.0,162518104.0,24553823.999999996,42156942.0,31852980.0,202245593.99999997,42315553.0,24897882.000000004,42044400.0,42206248.0,40247424.0,18952830.0,149814144.0,32889060.0,22356874.0,29002221.0,40871475.0,13500643.999999998,30165664.0,9252331.0,16557492.000000002,18826626.0,37088240.0,32795841.87,17283090.0,28197300.0,14331264.0,48898220.0,24076560.0,32343168.000000004,7680312.0,34160020.0,31904120.0,7302073.0,18270328.0,58142730.0,26533428.0,18306327.0,24005332.0,24391019.0,40150416.0,12141596.0,33103755.0,58716500.0,48049920.0,18128528.0,28147590.0,17344481.0,8021600.0,20488909.0,0.0,15673385.0,40147626.0,17138144.0,3001264.0,59430509.99999999,46558031.0,0.0,37582152.0,0.0,90795285.0,37077696.0,15245880.0,64250304.99999999,0.0,33153666.0,25116023.0,33300960.0,4525554.0,17198204.0,21386399.999999996,54826352.99999999,21878500.0,6600790.0,0.0,50360923.0,38025679.0,24657840.0,11942194.0,43346078.99999999,34158095.0,13954603.0,6783721.0,52026624.0,11730888.0,0.0,26378396.000000004,17279284.0,27246255.0,24768408.0,47536632.0,11530025.0,60095673.0,72309586.0,24028452.0,0.0,4871340.0,29784708.0,41497820.0,26366472.0,22013838.0,18012860.0,32847524.0,34548260.0,19470195.0,26754240.0,12543048.0,21030028.0,66798270.0,23008881.0,28561230.0,40185641.0,11483639.999999998,37144076.0,25720100.0,16441029.000000002,25792200.0,46270000.0,23290520.0,21626352.0,27685894.0,67426634.7,32072580.000000004,28936168.0,15904316.0,16076643.0,25544260.000000004,31791199.999999996,16910190.0,17726832.0,106363596.0,28753650.0,0.0,16338180.0,38883340.0,3380865.0,123093432.0,28023921.0,17732073.38,23271430.0,41025180.0,13474202.0,39414330.0,27063000.0,27503775.0,54775423.0,21294546.0,39928512.0,37074854.0,75669571.0,27770120.0,76003950.0,26373536.000000004,31385359.999999996,51119689.12,5835885.0,34392821.0,41649507.0,115222496.00000001,6083600.0,14855984.0,23593361.0,13374128.0,19193082.0,62830368.0,25634140.0,36016288.0,72252936.0,72876960.0,39370996.0,59467802.0,38926785.0,20903380.0,35593461.0,33454569.0,166437766.0,26332560.0,26060783.0,13128050.000000002,29694440.0,133434529.99999999,38796111.0,11251552.0,66962061.0,55561389.0,27971542.000000004,54938780.00000001,34564968.0,48968698.0,14661324.0,39689940.0,27508975.0,19028790.0,38746345.0,9543465.0,103923729.0,14137578.0,25280177.0,27458770.0,6738540.0,21358088.0,23438240.0,92452224.0,36248184.0,28373289.0,36497120.0,27254028.0,27120844.0,72886803.0,24533949.999999996,17361304.0,72722860.0,151366800.0,19495080.0,9790768.0,33235890.0,32162670.0,30945460.0,26955925.0,9314517.0,35331552.0,12784554.0,14896530.0,28660242.0,16666845.0,49503880.0,24782256.0,32493474.0,38879016.0,85284000.0,16940363.0,47850686.0,30401800.0,31511835.0,50475186.0,21122049.0,67586758.0,2645250.0000000005,0.0,30023125.0,20569498.0,32227653.000000004,59317184.0,24086646.0,45455976.0,33776184.0,20408590.0,12058200.0,20063400.0,32346138.0,53955344.0,18169518.0,27160116.0,31321810.0,83437398.00000001,14526996.0,125900070.0,17983740.0,16434016.000000002,0.0,21745006.0,5238312.0,0.0,12712464.0,14517906.000000002,14075325.0,20439799.0,30932747.0,11031815.0,40020782.0,27206485.0,10515435.0,24654051.0,43832516.0,81408915.0,16611570.0,38109960.0,17711536.0,0.0,29181276.0,20965672.0,0.0,18258748.0,7553269.000000001,51500473.0,495334686.0,19970620.0,22635901.0
